trialnumber,blocknumber,trialtype,condition,RDK2display,cue,freq_attended,cue_onset_fr,cue_onset_t_est,cue_onset_t_meas,precue_frames,precue_times,postcue_frames,postcue_times,retention_frames,retention_times,eventtype,eventRDK,eventfreq,precue_eventnum,precue_eventid,precue_eventtype,precue_event_onset_fr,precue_event_onset_t_est,triggernum_cue,triggernum_retent,triggernum_event,event_response_type,event_response_RT,precue_event_response_type,precue_event_response_RT,triggernum_precue_event,participant,relevantcol,con1label,con2label,con3label
72,3,1,6,[1 4],2,17,721,1502.08333333333,NaN,720,1.5,720,1.5,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,1106.63890838623,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
73,3,1,1,[1 3 4 6],1,20,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,898.411893844604,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
74,3,1,3,[1 2 4 5],1,20,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,2,1,20,1,3,1,624,1.3,30,31,36,hit,836.149597167969,hit,848.089408874512,81,VP03,blue,cue_left_6t,cue_left,6t
75,3,2,4,[1 2 4 5],2,17,817,1702.08333333333,NaN,816,1.7,480,1,480,1,1,4,23,0,NaN,NaN,NaN,NaN,140,141,145,hit,945.26104927063,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
76,3,1,5,[1 4],1,20,961,2002.08333333333,NaN,960,2,912,1.9,480,1,2,1,20,1,3,1,672,1.4,50,51,56,hit,748.239135742188,error,772.223567962646,81,VP03,blue,cue_left_3t,cue_left,3t
77,3,1,2,[1 3 4 6],2,17,769,1602.08333333333,NaN,768,1.6,864,1.8,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,1102.82883644104,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
78,3,1,5,[1 4],1,20,961,2002.08333333333,NaN,960,2,720,1.5,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,804.66103553772,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
79,3,1,6,[1 4],2,17,865,1802.08333333333,NaN,864,1.8,816,1.7,480,1,1,4,23,1,2,2,528,1.1,60,61,65,error,889.11509513855,hit,926.089906692505,82,VP03,blue,cue_right_3t,cue_right,3t
80,3,1,6,[1 4],2,17,961,2002.08333333333,NaN,960,2,816,1.7,480,1,2,4,23,1,2,2,192,0.4,60,61,66,hit,638.336229324341,hit,663.243627548218,82,VP03,blue,cue_right_3t,cue_right,3t
81,3,1,4,[1 2 4 5],2,17,769,1602.08333333333,NaN,768,1.6,960,2,480,1,2,5,26,0,NaN,NaN,NaN,NaN,40,41,46,error,1120.63493728638,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
82,3,1,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,1,1,20,0,NaN,NaN,NaN,NaN,50,51,55,error,703.292989730835,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
83,3,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,2,4,23,1,1,1,480,1,20,21,26,hit,629.996681213379,hit,943.128347396851,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
84,3,1,5,[1 4],1,20,817,1702.08333333333,NaN,816,1.7,864,1.8,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,miss,NaN,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
85,3,1,4,[1 2 4 5],2,17,817,1702.08333333333,NaN,816,1.7,960,2,480,1,1,4,23,1,3,1,192,0.4,40,41,45,hit,851.64623260498,hit,849.897003173828,81,VP03,blue,cue_right_6t,cue_right,6t
86,3,1,6,[1 4],2,17,769,1602.08333333333,NaN,768,1.6,864,1.8,480,1,1,4,23,0,NaN,NaN,NaN,NaN,60,61,65,hit,599.320983886719,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
87,3,1,3,[1 2 4 5],1,20,817,1702.08333333333,NaN,816,1.7,720,1.5,480,1,2,1,20,0,NaN,NaN,NaN,NaN,30,31,36,hit,1142.96059608459,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
88,3,1,4,[1 2 4 5],2,17,865,1802.08333333333,NaN,864,1.8,768,1.6,480,1,2,5,26,0,NaN,NaN,NaN,NaN,40,41,46,hit,785.037612915039,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
89,3,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,922.006320953369,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
90,3,2,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,336,0.7,480,1,1,4,23,1,1,1,480,1,120,121,125,hit,1191.94278717041,hit,846.08268737793,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
91,4,2,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,576,1.2,480,1,2,4,23,1,3,1,624,1.3,160,161,166,hit,665.390872955322,hit,861.499738693237,81,VP03,blue,cue_right_3t,cue_right,3t
92,4,1,5,[1 4],1,20,769,1602.08333333333,NaN,768,1.6,768,1.6,480,1,1,1,20,1,2,2,384,0.8,50,51,55,hit,537.651586532593,error,829.736185073853,82,VP03,blue,cue_left_3t,cue_left,3t
93,4,1,3,[1 2 4 5],1,20,961,2002.08333333333,NaN,960,2,960,2,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,1061.82312965393,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
94,4,1,1,[1 3 4 6],1,20,721,1502.08333333333,NaN,720,1.5,816,1.7,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,701.074171066284,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
95,4,1,5,[1 4],1,20,769,1602.08333333333,NaN,768,1.6,960,2,480,1,2,1,20,1,4,2,432,0.9,50,51,56,hit,887.915754318237,hit,952.748155593872,82,VP03,blue,cue_left_3t,cue_left,3t
96,4,1,1,[1 3 4 6],1,20,721,1502.08333333333,NaN,720,1.5,864,1.8,480,1,2,1,20,1,4,2,192,0.4,10,11,16,hit,937.009525299072,hit,713.038063049316,82,VP03,blue,cue_left_3t3d,cue_left,3t_3d
97,4,1,3,[1 2 4 5],1,20,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,934.99321937561,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
98,4,2,5,[1 4],1,20,769,1602.08333333333,NaN,768,1.6,336,0.7,480,1,2,1,20,0,NaN,NaN,NaN,NaN,150,151,156,hit,827.420425415039,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
99,4,1,6,[1 4],2,17,721,1502.08333333333,NaN,720,1.5,912,1.9,480,1,1,4,23,0,NaN,NaN,NaN,NaN,60,61,65,hit,924.722766876221,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
100,4,1,3,[1 2 4 5],1,20,865,1802.08333333333,NaN,864,1.8,912,1.9,480,1,1,2,17,1,1,1,480,1,30,31,35,hit,883.003997802734,hit,845.793962478638,81,VP03,blue,cue_left_6t,cue_left,6t
101,4,1,3,[1 2 4 5],1,20,769,1602.08333333333,NaN,768,1.6,720,1.5,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,788.236999511719,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
102,4,1,4,[1 2 4 5],2,17,769,1602.08333333333,NaN,768,1.6,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,40,41,45,hit,1350.28066635132,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
103,4,2,6,[1 4],2,17,817,1702.08333333333,NaN,816,1.7,672,1.4,480,1,1,4,23,0,NaN,NaN,NaN,NaN,160,161,165,hit,1086.82241439819,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
104,4,1,1,[1 3 4 6],1,20,769,1602.08333333333,NaN,768,1.6,912,1.9,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,788.034439086914,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
105,4,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,720,1.5,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,826.288986206055,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
106,4,1,6,[1 4],2,17,721,1502.08333333333,NaN,720,1.5,720,1.5,480,1,2,4,23,1,2,2,240,0.5,60,61,66,error,709.903717041016,hit,770.852565765381,82,VP03,blue,cue_right_3t,cue_right,3t
107,4,1,6,[1 4],2,17,721,1502.08333333333,NaN,720,1.5,864,1.8,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,1166.02749824524,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
108,4,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,720,1.5,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,1205.16662597656,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
109,4,1,2,[1 3 4 6],2,17,769,1602.08333333333,NaN,768,1.6,864,1.8,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,930.741405487061,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
110,4,1,5,[1 4],1,20,961,2002.08333333333,NaN,960,2,912,1.9,480,1,2,1,20,1,1,1,672,1.4,50,51,56,hit,691.144561767578,miss,NaN,81,VP03,blue,cue_left_3t,cue_left,3t
111,4,1,3,[1 2 4 5],1,20,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,975.437784194946,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
112,4,1,1,[1 3 4 6],1,20,913,1902.08333333333,NaN,912,1.9,720,1.5,480,1,2,1,20,1,4,2,432,0.9,10,11,16,hit,1145.978307724,hit,978.216743469238,82,VP03,blue,cue_left_3t3d,cue_left,3t_3d
113,4,2,5,[1 4],1,20,961,2002.08333333333,NaN,960,2,480,1,480,1,2,1,20,0,NaN,NaN,NaN,NaN,150,151,156,hit,1027.00066566467,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
114,4,1,5,[1 4],1,20,817,1702.08333333333,NaN,816,1.7,960,2,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,887.347269058228,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
115,4,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,864,1.8,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,895.793914794922,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
116,4,1,1,[1 3 4 6],1,20,865,1802.08333333333,NaN,864,1.8,768,1.6,480,1,2,1,20,1,3,1,336,0.7,10,11,16,hit,692.506885528564,hit,784.513759613037,81,VP03,blue,cue_left_3t3d,cue_left,3t_3d
117,4,1,6,[1 4],2,17,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,1,4,23,0,NaN,NaN,NaN,NaN,60,61,65,hit,915.654563903809,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
118,4,1,6,[1 4],2,17,721,1502.08333333333,NaN,720,1.5,816,1.7,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,689.804124832153,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
119,4,1,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,960,2,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,799.688673019409,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
120,4,1,4,[1 2 4 5],2,17,721,1502.08333333333,NaN,720,1.5,768,1.6,480,1,1,5,26,0,NaN,NaN,NaN,NaN,40,41,45,hit,1279.69660758972,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
121,5,1,2,[1 3 4 6],2,17,721,1502.08333333333,NaN,720,1.5,720,1.5,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,615.351676940918,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
122,5,1,1,[1 3 4 6],1,20,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,867.345285415649,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
123,5,1,1,[1 3 4 6],1,20,913,1902.08333333333,NaN,912,1.9,960,2,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,497.412538528442,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
124,5,2,5,[1 4],1,20,817,1702.08333333333,NaN,816,1.7,384,0.8,480,1,1,1,20,0,NaN,NaN,NaN,NaN,150,151,155,hit,743.091821670532,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
125,5,1,4,[1 2 4 5],2,17,769,1602.08333333333,NaN,768,1.6,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,40,41,45,hit,516.864919662476,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
126,5,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,816,1.7,480,1,2,4,23,1,4,2,384,0.8,20,21,26,error,990.807628631592,miss,NaN,82,VP03,blue,cue_right_3t3d,cue_right,3t_3d
127,5,1,1,[1 3 4 6],1,20,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,892.046976089478,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
128,5,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,816,1.7,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,882.942056655884,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
129,5,2,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,432,0.9,480,1,1,1,20,0,NaN,NaN,NaN,NaN,150,151,155,hit,503.497552871704,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
130,5,1,5,[1 4],1,20,721,1502.08333333333,NaN,720,1.5,960,2,480,1,2,1,20,1,2,2,240,0.5,50,51,56,hit,814.064264297485,hit,729.092597961426,82,VP03,blue,cue_left_3t,cue_left,3t
131,5,1,1,[1 3 4 6],1,20,913,1902.08333333333,NaN,912,1.9,960,2,480,1,1,1,20,1,3,1,576,1.2,10,11,15,hit,662.250375747681,hit,886.248159408569,81,VP03,blue,cue_left_3t3d,cue_left,3t_3d
132,5,1,2,[1 3 4 6],2,17,865,1802.08333333333,NaN,864,1.8,768,1.6,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,949.231481552124,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
133,5,1,1,[1 3 4 6],1,20,769,1602.08333333333,NaN,768,1.6,768,1.6,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,1247.55721092224,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
134,5,1,2,[1 3 4 6],2,17,961,2002.08333333333,NaN,960,2,912,1.9,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,1004.92916107178,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
135,5,1,4,[1 2 4 5],2,17,961,2002.08333333333,NaN,960,2,816,1.7,480,1,1,4,23,1,3,1,240,0.5,40,41,45,hit,1464.59918022156,hit,745.682716369629,81,VP03,blue,cue_right_6t,cue_right,6t
136,5,1,1,[1 3 4 6],1,20,961,2002.08333333333,NaN,960,2,720,1.5,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,939.742565155029,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
137,5,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,2,4,23,1,1,1,336,0.7,20,21,26,hit,805.06272315979,hit,992.056179046631,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
138,5,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,945.658349990845,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
139,5,2,5,[1 4],1,20,865,1802.08333333333,NaN,864,1.8,576,1.2,480,1,2,1,20,0,NaN,NaN,NaN,NaN,150,151,156,hit,1131.3910484314,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
140,5,2,5,[1 4],1,20,865,1802.08333333333,NaN,864,1.8,336,0.7,480,1,2,1,20,0,NaN,NaN,NaN,NaN,150,151,156,hit,800.922155380249,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
141,5,1,4,[1 2 4 5],2,17,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,1,5,26,1,1,1,240,0.5,40,41,45,hit,1105.28497695923,hit,982.318162918091,81,VP03,blue,cue_right_6t,cue_right,6t
142,5,1,5,[1 4],1,20,865,1802.08333333333,NaN,864,1.8,864,1.8,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,770.048046112061,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
143,5,1,1,[1 3 4 6],1,20,817,1702.08333333333,NaN,816,1.7,816,1.7,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,871.001577377319,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
144,5,2,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,336,0.7,480,1,1,4,23,0,NaN,NaN,NaN,NaN,160,161,165,hit,1148.74758720398,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
145,5,2,4,[1 2 4 5],2,17,721,1502.08333333333,NaN,720,1.5,432,0.9,480,1,1,5,26,0,NaN,NaN,NaN,NaN,140,141,145,hit,660.62912940979,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
146,5,1,2,[1 3 4 6],2,17,721,1502.08333333333,NaN,720,1.5,864,1.8,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,704.891872406006,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
147,5,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,960,2,480,1,1,4,23,1,3,1,528,1.1,20,21,25,hit,1072.44143486023,hit,938.420677185059,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
148,5,1,4,[1 2 4 5],2,17,721,1502.08333333333,NaN,720,1.5,768,1.6,480,1,2,5,26,0,NaN,NaN,NaN,NaN,40,41,46,hit,893.471384048462,noevent,NaN,,VP03,blue,cue_right_6t,cue_right,6t
149,5,1,6,[1 4],2,17,769,1602.08333333333,NaN,768,1.6,912,1.9,480,1,1,4,23,1,3,1,288,0.6,60,61,65,error,796.221971511841,hit,746.384763717651,81,VP03,blue,cue_right_3t,cue_right,3t
150,5,1,3,[1 2 4 5],1,20,913,1902.08333333333,NaN,912,1.9,912,1.9,480,1,1,1,20,0,NaN,NaN,NaN,NaN,30,31,35,hit,871.197891235352,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
151,6,1,4,[1 2 4 5],2,17,817,1702.08333333333,NaN,816,1.7,720,1.5,480,1,1,4,23,1,2,2,432,0.9,40,41,45,hit,880.805063247681,miss,NaN,82,VP03,blue,cue_right_6t,cue_right,6t
152,6,1,2,[1 3 4 6],2,17,865,1802.08333333333,NaN,864,1.8,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,1086.49988174438,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
153,6,1,2,[1 3 4 6],2,17,769,1602.08333333333,NaN,768,1.6,912,1.9,480,1,1,4,23,1,3,1,144,0.3,20,21,25,hit,932.703733444214,error,824.616146087646,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
154,6,1,3,[1 2 4 5],1,20,961,2002.08333333333,NaN,960,2,768,1.6,480,1,2,2,17,0,NaN,NaN,NaN,NaN,30,31,36,error,828.121566772461,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
155,6,1,1,[1 3 4 6],1,20,769,1602.08333333333,NaN,768,1.6,816,1.7,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,847.78733253479,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
156,6,1,3,[1 2 4 5],1,20,961,2002.08333333333,NaN,960,2,912,1.9,480,1,2,1,20,0,NaN,NaN,NaN,NaN,30,31,36,hit,795.816993713379,noevent,NaN,,VP03,blue,cue_left_6t,cue_left,6t
157,6,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,720,1.5,480,1,1,4,23,1,3,1,288,0.6,20,21,25,hit,911.510562896729,hit,813.678169250488,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
158,6,1,2,[1 3 4 6],2,17,721,1502.08333333333,NaN,720,1.5,720,1.5,480,1,2,4,23,1,3,1,240,0.5,20,21,26,hit,744.534015655518,hit,633.643388748169,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
159,6,1,2,[1 3 4 6],2,17,865,1802.08333333333,NaN,864,1.8,912,1.9,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,826.421546936035,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
160,6,1,5,[1 4],1,20,865,1802.08333333333,NaN,864,1.8,720,1.5,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,error,842.926692962646,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
161,6,1,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,60,61,65,hit,699.940776824951,noevent,NaN,,VP03,blue,cue_right_3t,cue_right,3t
162,6,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,720,1.5,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,776.71914100647,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
163,6,1,5,[1 4],1,20,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,1,20,1,4,2,480,1,50,51,55,hit,1017.33465194702,miss,NaN,82,VP03,blue,cue_left_3t,cue_left,3t
164,6,2,2,[1 3 4 6],2,17,961,2002.08333333333,NaN,960,2,576,1.2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,120,121,125,hit,870.921897888184,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
165,6,1,5,[1 4],1,20,721,1502.08333333333,NaN,720,1.5,768,1.6,480,1,1,1,20,0,NaN,NaN,NaN,NaN,50,51,55,hit,712.92200088501,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
166,6,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,702.315473556519,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
167,6,1,5,[1 4],1,20,721,1502.08333333333,NaN,720,1.5,960,2,480,1,2,1,20,1,4,2,240,0.5,50,51,56,hit,900.924444198608,hit,996.966600418091,82,VP03,blue,cue_left_3t,cue_left,3t
168,6,1,4,[1 2 4 5],2,17,961,2002.08333333333,NaN,960,2,960,2,480,1,2,5,26,1,1,1,672,1.4,40,41,46,hit,916.455984115601,hit,842.352962493896,81,VP03,blue,cue_right_6t,cue_right,6t
169,6,2,5,[1 4],1,20,721,1502.08333333333,NaN,720,1.5,432,0.9,480,1,1,1,20,0,NaN,NaN,NaN,NaN,150,151,155,hit,860.534524917603,noevent,NaN,,VP03,blue,cue_left_3t,cue_left,3t
170,6,1,5,[1 4],1,20,817,1702.08333333333,NaN,816,1.7,960,2,480,1,2,1,20,1,2,2,384,0.8,50,51,56,hit,801.883029937744,hit,900.9117603302,82,VP03,blue,cue_left_3t,cue_left,3t
171,6,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,1,4,23,1,3,1,528,1.1,20,21,25,hit,882.259035110474,hit,863.410139083862,81,VP03,blue,cue_right_3t3d,cue_right,3t_3d
172,6,1,2,[1 3 4 6],2,17,769,1602.08333333333,NaN,768,1.6,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,820.921802520752,noevent,NaN,,VP03,blue,cue_right_3t3d,cue_right,3t_3d
173,6,1,1,[1 3 4 6],1,20,961,2002.08333333333,NaN,960,2,864,1.8,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,842.576456069946,noevent,NaN,,VP03,blue,cue_left_3t3d,cue_left,3t_3d
